Date,06EAP-138,06LAA-138,06RRD-138,07IVY-230,07OMS-230,09LBR-230
12/2/2017,1338.574167,1336.179583,1297.162917,369.20875,387.0729167,1480.7325
12/3/2017,707.6895833,706.5516667,677.68625,284.1354167,294.7516667,813.7533333
12/4/2017,1106.1275,1105.130833,1059.89875,438.7833333,471.56125,1267.566667
12/5/2017,1538.16,1537.975417,1507.472917,464.49375,490.5879167,1795.99875
12/6/2017,975.7766667,974.8295833,932.0291667,460.64,485.1029167,1219.129167
12/7/2017,1104.127083,1103.5825,1089.799583,582.98,622.23625,1383.344583
12/8/2017,1002.647083,1004.345,988.0229167,521.9466667,546.13625,1226.830833
12/9/2017,957.0720833,966.3745833,951.2970833,399.97375,417.6845833,1086.145
12/10/2017,596.1341667,603.8279167,588.2733333,342.6354167,357.5066667,682.9370833
12/11/2017,828.8245833,831.3979167,815.5441667,451.4975,482.3020833,925.2875
12/12/2017,658.0233333,658.96625,641.1370833,437.8825,466.7833333,716.96625
12/13/2017,984.6366667,987.2566667,956.7054167,457.3104167,484.8275,1077.74125
12/14/2017,906.19125,908.8704167,854.8670833,515.4191667,542.4295833,1218.0175
12/15/2017,705.9954167,705.5979167,601.8641667,465.6608333,486.6395833,1486.069167
12/16/2017,646.4245833,650.8920833,617.0070833,370.79875,389.3283333,758.73625
12/17/2017,556.8166667,562.5708333,533.0658333,366.6866667,446.0566667,662.5533333
12/18/2017,947.1895833,950.5079167,926.1483333,339.9416667,360.9033333,1105.46875
12/19/2017,1024.849167,1029.635,984.9433333,427.04375,451.49875,1206.495833
12/20/2017,929.8633333,934.58375,857.7345833,422.6833333,445.6083333,1321.600417
12/21/2017,914.1891667,916.355,869.08625,487.98125,514.6104167,1120.6275
12/22/2017,882.1754167,883.5641667,806.695,510.7704167,538.8970833,1315.93875
12/23/2017,700.5589583,706.240625,662.48875,376.1720833,390.7683333,874.9804167
12/24/2017,509.3866667,512.873125,489.6625,317.0775,328.38375,639.7695833
12/25/2017,592.5120833,601.17375,575.5483333,612.0616667,624.745,641.8520833
12/26/2017,816.1216667,821.0535417,790.3891667,502.0270833,516.7020833,963.87875
12/27/2017,905.3216667,910.533125,875.76875,450.4225,464.9579167,1034.926667
12/28/2017,883.0433333,888.61125,858.6458333,408.5291667,421.7995833,1012.410833
12/29/2017,697.7264583,700.2152083,682.3795833,425.7675,438.5291667,883.1525
12/30/2017,657.2639583,665.2547917,619.3235417,400.4325,410.1841667,905.5641667
12/31/2017,582.4108333,588.0866667,558.4277083,413.6070833,425.5383333,723.7
1/1/2018,715.5775,726.3629167,706.3225,497.4570833,509.1454167,658.2020833
1/2/2018,1046.130625,1055.176875,1040.719167,501.4533333,514.8270833,1035.915833
1/3/2018,1257.663542,1274.951458,1248.340417,567.5225,591.91625,1507.17375
1/4/2018,1234.24625,1247.9225,1218.632292,915.4204167,939.21875,1461.110833
1/5/2018,1298.170208,1163.911042,1272.152708,780.5120833,819.5525,1516.12
1/6/2018,772.2308333,779.6664583,767.73625,579.1191667,606.4041667,926.5770833
1/7/2018,558.55375,562.5454167,551.4514583,338.0954167,353.6833333,673.045
1/8/2018,683.8075,686.851875,651.3375,389.7395833,453.45125,1055.242917
1/9/2018,639.3110417,631.484375,632.7522917,423.0333333,458.4795833,870.66
1/10/2018,676.0329167,674.6260417,612.6108333,267.6833333,314.41375,1365.851667
1/11/2018,981.060625,982.2285417,923.2045833,400.71375,417.1329167,1509.41625
1/12/2018,616.5704167,618.5152083,566.6895833,308.1279167,327.5704167,961.6270833
1/13/2018,615.5902083,621.2233333,577.8854167,436.7579167,454.82625,891.4379167
1/14/2018,571.5941667,577.6845833,552.37125,251.4129167,263.82375,692.3695833
1/15/2018,653.0777083,659.7475,603.5083333,388.2729167,403.14125,1016.46125
1/16/2018,979.4620833,992.7997917,943.4704167,620.5641667,642.89875,1102.905833
1/17/2018,1064.603333,1259.524167,1135.189167,582.0629167,601.94875,1155.203333
1/18/2018,1328.8725,1355.656667,1311.012917,585.6008333,600.2404167,1429.88625
1/19/2018,1364.171458,1263.686667,1323.910833,610.27875,630.5320833,1493.674167
1/20/2018,678.7079167,680.8375,646.70375,561.3820833,581.1695833,839.6608333
1/21/2018,547.2945833,553.1764583,529.8875,388.1833333,402.30125,637.1041667
1/22/2018,711.41,718.6995833,658.0020833,370.75125,382.41875,1135.674583
1/23/2018,716.0429167,724.7608333,661.9329167,382.5583333,394.9091667,1299.05375
1/24/2018,993.55375,1006.724375,937.1029167,627.1445833,649.8279167,1384.880417
1/25/2018,1118.616458,993.770625,694.7083333,533.7979167,555.63875,1404.047083
1/26/2018,895.175625,824.89,535.5033333,479.8570833,497.05375,1471.176667
1/27/2018,826.4825,819.1725,594.395,68.42666667,70.08833333,1052.8725
1/28/2018,596.1908333,603.52875,584.4075,532.3729167,551.7295833,729.71125
1/29/2018,768.0004167,776.335625,713.7983333,484.5845833,501.6891667,1399.47875
1/30/2018,909.5614583,917.8860417,834.2795833,502.6370833,519.7675,1805.636667
1/31/2018,757.0795833,759.509375,724.0091667,560.7720833,578.3854167,999.6670833
2/1/2018,936.96375,905.293125,880.0345833,501.3945833,516.9466667,1519.480417
2/2/2018,1080.322708,1018.873333,1059.062083,459.535,475.38375,1341.159583
2/3/2018,992.1491667,945.37375,963.2054167,383.5566667,397.52375,1260.659167
2/4/2018,694.1735417,698.7735417,681.6333333,362.31625,378.0945833,874.2108333
2/5/2018,731.8472917,732.9322917,702.9079167,391.2525,409.0620833,945.2020833
2/6/2018,994.9829167,981.0908333,1013.01375,333.0779167,343.3358333,1506.677083
2/7/2018,1263.54875,1209.535208,1004.937917,411.2845833,425.2316667,1655.11875
2/8/2018,1233.959792,1235.016458,1176.719167,387.9445833,401.0158333,1426.816667
2/9/2018,1143.159792,1078.437917,956.5175,357.3208333,369.4158333,1384.344583
2/10/2018,938.4202083,903.9454167,891.6470833,165.2125,172.82875,1322.99125
2/11/2018,1036.32625,1050.551667,991.6341667,192.2366667,198.87875,1254.672917
2/12/2018,965.5033333,952.0252083,883.3670833,301.0225,311.2604167,1321.129167
2/13/2018,993.9345833,992.959375,1012.245833,412.4170833,434.0183333,1477.404167
2/14/2018,1153.763958,1055.254792,1198.20125,432.73875,455.2083333,1436.159167
2/15/2018,1008.599167,973.8258333,984.6316667,421.9541667,444.8483333,1337.3975
2/16/2018,1060.960625,990.186875,1120.192083,399.1270833,420.4625,1434.5525
2/17/2018,995.3902083,889.07875,1023.445417,279.9116667,293.5183333,1172.897083
2/18/2018,754.5339583,727.54625,691.14625,445.7341667,465.8558333,872.2758333
2/19/2018,1404.540417,1034.333333,1373.16,354.1333333,373.7520833,1550.227917
2/20/2018,1203.116458,1160.214583,1463.94,410.1895833,433.41,1772.463333
2/21/2018,1120.866458,1103.007292,1158.491667,430.6970833,452.6233333,1685.013333
2/22/2018,1002.529792,991.358125,932.4304167,749.8391667,790.5120833,1277.482083
2/23/2018,874.4322917,847.509375,915.0741667,617.6425,653.58625,1067.670833
2/24/2018,890.635,870.469375,863.3504167,263.5133333,276.8883333,1222.909583
2/25/2018,617.5060417,617.9025,632.5295833,177.03,184.5520833,797.6179167
2/26/2018,910.29,887.160625,987.92125,360.3983333,382.4225,1193.715
2/27/2018,744.8872917,725.6770833,749.6233333,418.3666667,442.4266667,930.73125
2/28/2018,797.9066667,745.7772917,802.1295833,372.1,391.9058333,1139.202917
3/1/2018,708.5989583,707.0879167,706.3491667,390.82375,412.6504167,990.1670833
3/2/2018,834.8972917,819.6516667,868.5258333,374.9333333,395.3945833,966.16375
3/3/2018,718.765625,709.1279167,721.0004167,447.14,464.70875,844.595
3/4/2018,565.903125,567.50375,557.7433333,536.7583333,557.7308333,693.6529167
3/5/2018,1049.697917,929.19875,1045.069167,379.045,403.7816667,1222.360417
3/6/2018,1218.606875,1233.212083,1492.6825,386.0054167,418.7325,1764.191667
3/7/2018,898.5366667,842.6010417,844.1991667,345.5895833,364.2220833,1054.005417
3/8/2018,969.158125,854.0341667,921.8420833,380.5508333,400.665,1083.389167
3/9/2018,715.255,695.9952083,633.5466667,430.64875,450.765,1432.122917
3/10/2018,1159.213333,965.6958333,1040.311667,309.8179167,323.55375,1636.507083
3/11/2018,806.7133333,795.433125,757.17625,487.5152174,502.94,1011.659583
3/12/2018,929.86875,902.7372917,882.6066667,339.3483333,356.2291667,1164.423333
3/13/2018,920.5977083,923.945,859.5829167,340.1054167,357.6004167,1413.01875
3/14/2018,732.1045833,732.1647917,655.0570833,389.3379167,409.9370833,1444.05
3/15/2018,823.6985417,737.6079167,756.7620833,410.4804167,431.2458333,1396.360417
3/16/2018,1356.985833,1149.473958,1333.241667,393.52125,413.66125,1654.841667
3/17/2018,1092.535,1030.566667,1080.448333,110.4083333,116.5104167,1373.933333
3/18/2018,813.580625,792.29,801.6379167,426.6808333,443.36375,1002.732083
3/19/2018,719.25,714.5277083,705.7504167,318.9658333,331.6591667,886.5191667
3/20/2018,1316.443125,1202.712083,989.3120833,71.6975,81.3775,1794.625
3/21/2018,798.3610417,774.47,785.76875,359.8295833,376.9329167,1164.48375
3/22/2018,729.4835417,695.3104167,683.3104167,352.5104167,368.5358333,1085.468333
3/23/2018,773.2152083,731.3747917,713.94,338.40875,352.87375,1134.674583
3/24/2018,889.0839583,877.931875,861.31,330.39625,344.6733333,1093.625833
3/25/2018,718.4339583,716.8858333,742.1870833,-115.145,-119.64625,1069.455
3/26/2018,1248.998542,1222.942083,879.17375,333.92125,347.7920833,1800.40375
3/27/2018,1333.944792,1307.684167,859.9545833,294.0733333,308.3666667,2100.412083
3/28/2018,1395.89125,1347.628542,950.1504167,240.5429167,249.2170833,2106.2125
3/29/2018,925.8758333,865.16375,946.5504167,247.78875,257.9058333,1116.14
3/30/2018,477.9352083,482.7945833,470.4179167,-148.93625,-148.275,552.14875
3/31/2018,512.9575,519.4416667,502.2441667,305.7304167,319.07375,562.5416667
4/1/2018,462.1278261,468.6334783,452.84,430.1520833,443.1191667,545.2865217
4/2/2018,814.4422917,810.0283333,797.7604167,268.80875,270.1520833,1057.50375
4/3/2018,1217.53125,1162.659375,1327.764167,293.635,297.3629167,1707.850833
4/4/2018,1146.398542,1064.549375,1138.540417,26.82375,28.77791667,1594.58625
4/5/2018,1196.502292,1036.193958,1230.220417,314.53375,323.6295833,1413.02875
4/6/2018,1880.935833,1718.326667,1976.70125,354.9283333,364.18875,2103.54875
4/7/2018,1354.531875,1106.7275,1109.9975,415.8329167,430.2283333,1573.956667
4/8/2018,931.96625,924.4239583,905.6608333,327.8779167,337.1420833,1131.745417
4/9/2018,3378.961667,3423.828542,3407.460833,421.2945833,432.6525,3311.150417
4/10/2018,1751.945417,2665.2575,2626.98625,466.13875,475.0866667,2775.612083
4/11/2018,1156.056458,1499.283958,1463.927083,460.90125,472.8016667,1469.146667
4/12/2018,1234.267083,1577.471667,1550.34125,377.0708333,402.8525,1603.250833
4/13/2018,1811.280833,1832.225833,1779.275,318.8620833,333.5983333,1885.982083
4/14/2018,1189.648542,1576.725417,1533.605833,311.9608333,328.4933333,1728.480417
4/15/2018,657.2325,665.5475,644.3404167,380.3766667,396.0495833,777.63
4/16/2018,638.783125,803.99375,790.4525,283.2191667,296.1641667,897.22875
4/17/2018,791.3297917,832.6125,798.53375,315.01875,323.9733333,877.4845833
4/18/2018,1239.839792,1598.854375,1545.757917,69.66916667,75.59375,1626.847083
4/19/2018,1014.387083,1286.660208,1242.005417,378.80375,396.2066667,1371.473333
4/20/2018,806.1066667,926.5766667,896.2154167,282.1295833,297.6020833,1059.536667
4/21/2018,789.164375,783.365,796.97,190.7291667,198.9466667,1078.96
4/22/2018,818.6789583,825.6122917,802.6254167,-44.61458333,-43.50291667,991.9216667
4/23/2018,863.81625,910.0314583,895.41875,211.22875,215.0520833,1119.479583
4/24/2018,896.8677083,887.8114583,915.6491667,409.2266667,419.4454167,1077.187917
4/25/2018,1027.111042,1087.191042,1116.537917,538.2420833,553.8295833,1533.50875
4/26/2018,1109.652708,1051.45875,1098.077083,451.4504167,463.3233333,1507.640417
4/27/2018,874.141875,871.46125,864.4541667,498.8620833,514.07,1281.058333
4/28/2018,834.3127083,842.6433333,796.6295833,428.62625,444.0595833,979.50625
4/29/2018,626.884375,631.604375,602.5541667,353.09625,364.6058333,890.8566667
4/30/2018,998.11625,931.1122917,941.1266667,303.8491667,314.9775,1400.347083
5/1/2018,796.8591667,786.771875,751.3804167,89.8875,92.55916667,1013.0875
5/2/2018,1591.346458,1318.516667,1174.005417,-104.265,-100.31875,1534.475
5/3/2018,1578.683333,1320.782292,1092.77125,269.8566667,284.5304167,1586.73125
5/4/2018,1125.819375,1037.31,962.0070833,361.6295833,374.1258333,1342.974583
5/5/2018,752.3020833,737.974375,695.0779167,360.0083333,363.43125,912.9745833
5/6/2018,753.1564583,756.78375,731.5695833,257.74,257.2029167,850.2970833
5/7/2018,850.9904167,848.9720833,824.4858333,499.56125,500.1695833,869.5625
5/8/2018,949.3070833,905.84625,867.0183333,896.6864583,892.3816667,957.62625
5/9/2018,752.2991667,769.3727083,765.50375,753.5020833,751.955,1182.49875
5/10/2018,817.538125,816.6583333,815.74875,505.0008333,509.8504167,1075.574167
5/11/2018,1392.065833,1388.575,1423.8625,446.4375,452.5404167,1642.56125
5/12/2018,611.9129167,632.3616667,687.5216667,406.6104167,423.4429167,1526.25875
5/13/2018,1057.791042,1061.430417,1022.583333,130.9583333,135.0120833,1281.435833
5/14/2018,1316.474583,1521.485417,1185.616667,287.8983333,295.815,1718.623333
5/15/2018,2156.549792,2229.942917,2051.09625,353.3366667,365.1591667,2350.096667
5/16/2018,1305.658125,1316.286458,1201.036667,174.3066667,178.0291667,1478.992083
5/17/2018,1951.593542,1847.3275,1806.599583,206.26875,212.8829167,2049.133333
5/18/2018,1822.8475,1774.7325,1630.092917,475.615,482.0245833,2168.849583
5/19/2018,1371.228125,1233.862917,1398.442083,369.0095833,374.1795833,2214.352917
5/20/2018,1187.370417,1173.238125,1125.657083,394.1616667,401.11625,2090.992083
5/21/2018,1607.847708,1516.173958,1594.6725,425.9920833,436.9004167,1938.014583
5/22/2018,1823.18875,1743.370625,1686.83,402.8945833,413.0595833,2167.811667
5/23/2018,1527.915,1517.731875,1437.55125,432.65125,441.2329167,1991.01375
5/24/2018,1606.272083,1645.780625,1710.3025,457.7204167,465.6025,2044.149583
5/25/2018,1981.288125,1785.08875,1690.275417,405.8945833,413.7795833,2229.972083
5/26/2018,2330.603333,2044.02625,1920.086667,366.6629167,371.8391667,2549.343333
5/27/2018,1999.978958,1900.0775,1673.45125,499.0654167,503.1245833,2632.63875
5/28/2018,1721.986458,1631.665833,1673.765417,410.1845833,410.6279167,1904.3075
5/29/2018,2123.028958,2113.976458,1858.602917,318.3154167,317.0220833,2125.49125
5/30/2018,2603.349583,2507.89125,2428.989167,419.4295833,415.88625,2735.648333
5/31/2018,2723.952083,2505.088333,2632.42625,442.8233333,442.7354167,3192.080417
6/1/2018,2136.230625,1898.950208,1926.062083,347.5183333,347.90625,1941.169583
6/2/2018,1742.412917,1602.084375,1684.93625,526.9925,525.055,2121.3025
6/3/2018,1128.081944,1142.804167,1108.8675,646.5791667,645.87,1433.70625
6/4/2018,1426.933333,1385.826042,1427.42,675.9095833,669.3283333,1621.212917
6/5/2018,2337.910208,1777.368125,1842.833333,662.0958333,654.7841667,1945.515
6/6/2018,1854.995417,1727.326667,1674.755833,617.3025,609.6083333,1768.439167
6/7/2018,2255.485,1776.635,1684.357083,600.4454167,597.2120833,1956.8475
6/8/2018,1402.312917,1335.620208,1268.105417,578.6733333,577.6875,1697.710833
6/9/2018,1612.281667,1477.153125,1472.422083,533.1695833,525.0004167,1708.523333
6/10/2018,976.406875,981.113125,961.71,604.6091667,597.7054167,1332.9275
6/11/2018,1212.282708,1136.16375,1148.33375,682.1054167,671.72,1567.50625
6/12/2018,1634.355833,1494.659167,1497.762917,569.9,562.7525,1691.390833
6/13/2018,1526.351042,1421.73375,1337.9025,769.5670833,755.79875,1643.275
6/14/2018,1068.161667,1065.038542,1258.68625,769.9525,756.3170833,1721.418333
6/15/2018,1461.655625,1425.014583,1384.123333,622.65125,619.80375,1668.3125
6/16/2018,1420.623958,1408.695417,1218.113333,498.735,494.1891667,1581.8725
6/17/2018,1025.9925,981.1508333,913.7141667,458.50625,459.9345833,1277.546667
6/18/2018,1191.029792,1125.488542,1077.875417,442.4425,443.8633333,1361.864167
6/19/2018,1417.811667,1364.457917,1224.35625,485.30375,484.4954167,1599.843333
6/20/2018,1358.703542,1277.531667,1271.125417,661.925,654.0604167,1630.60375
6/21/2018,1920.297083,1856.076458,1671.8375,676.8533333,667.2354167,2380.9925
6/22/2018,2797.019375,2617.160417,2218.972917,765.5225,750.935,3738.2025
6/23/2018,2142.378333,1951.850208,1571.67875,640.01375,631.3945833,2914.01375
6/24/2018,1714.718542,1425.420625,1235.719167,289.29875,285.7416667,1966.821667
6/25/2018,2300.954167,2053.72375,1778.16625,607.4066667,598.2345833,3089.345833
6/26/2018,1805.091875,1664.285208,1556.761667,1536.74375,1504.7575,2171.433333
6/27/2018,2114.862708,1999.6275,1773.577083,802.13,791.6875,2810.357917
6/28/2018,2045.762083,1927.7525,1703.884583,904.7045833,892.235,2927.149167
6/29/2018,1930.569167,1733.513958,1526.15,614.99,608.27125,2527.2
6/30/2018,1829.26375,1485.571458,1239.058333,498.51125,490.5758333,2138.213333
7/1/2018,706.455,708.2041667,693.6220833,485.7441667,478.6683333,1171.667083
7/2/2018,1436.917083,1355.888333,1307.195417,688.5725,677.1083333,1809.43875
7/3/2018,1298.950417,1218.982708,1133.291667,790.74625,775.8133333,1601.055
7/4/2018,1157.1125,1080.803333,1000.235833,921.9875,894.2766667,1459.55
7/5/2018,1112.337917,1097.587708,1092.94,834.21875,806.3720833,1656.440417
7/6/2018,1091.591458,1075.523125,1060.156667,4232.933333,4198.389167,1361.54875
7/7/2018,886.7466667,892.6716667,880.705,5306.360833,5203.54875,1154.590417
7/8/2018,553.3479167,561.008125,539.345,2651.285417,2521.515417,644.42625
7/9/2018,853.93625,859.9402083,837.2195833,5638.26375,5434.815,1059.20625
7/10/2018,1178.991667,1177.016042,1119.40375,2358.5875,2280.100833,1282.34
7/11/2018,1115.723542,1111.738333,1068.964583,1734.3375,1685.522083,1212.37125
7/12/2018,1133.436667,1104.069167,1077.599167,1791.86875,1739.997083,1276.730833
7/13/2018,1359.379167,1301.919167,1134.4,1562.247917,1516.01375,1650.28375
7/14/2018,1193.895417,1169.080833,1049.353333,1388.334167,1338.265833,1496.564583
7/15/2018,718.246875,725.5529167,701.285,1871.028333,1820.38125,851.7558333
7/16/2018,1451.445417,1444.308333,1492.11375,1344.322083,1294.705417,1691.294167
7/17/2018,1583.975625,1531.582292,1411.317917,1364.737083,1321.05625,2055.971667
7/18/2018,1903.173958,2009.591667,2887.9925,1583.812083,1536.207083,2362.377917
7/19/2018,2516.151042,2295.472708,3987.500833,1335.050833,1299.697083,3008.122917
7/20/2018,2352.790208,2709.959375,2118.676667,2396.1425,2327.012083,3240.069583
7/21/2018,1645.4275,1972.910417,1786.185,1373.767917,1325.21875,2162.431667
7/22/2018,862.9608333,1765.19125,2625.262917,767.1441667,743.18,985.7333333
7/23/2018,1834.263958,2009.120208,3704.6,4037.15375,3880.738333,2357.464167
7/24/2018,1852.927292,1825.357083,1769.67125,4468.187083,4281.901667,2471.415
7/25/2018,2580.001042,2046.581458,1838.542083,4458.57375,4229.494167,2691.78875
7/26/2018,2295.499583,2180.346875,1793.876667,5354.7525,5127.100833,2989.429167
7/27/2018,1796.417708,1652.277083,1559.21875,3541.914583,3401.126667,2312.969167
7/28/2018,1582.901042,1507.900208,1403.000417,1937.199583,1873.22,2182.297917
7/29/2018,1347.884375,1301.646875,1225.349583,1506.455417,1449.04625,1758.33875
7/30/2018,1880.751458,1720.731458,1613.250417,1787.945,1729.192083,2345.761667
7/31/2018,1932.197292,1883.856042,1483.885833,1983.347083,1931.036667,2731.458333
8/1/2018,1852.561875,1703.653958,1533.697917,2552.122083,2479.782083,2345.449167
8/2/2018,1831.02125,1656.595208,1762.732917,2413.162917,2316.775417,2317.875
8/3/2018,1539.422083,1414.199583,1375.378333,2235.140833,2166.197083,2061.375833
8/4/2018,1775.568542,1439.778542,1332.81625,1954.441667,1880.14375,2204.344583
8/5/2018,1282.551042,1190.790625,1220.972917,2606.099167,2480.791667,1769.33125
8/6/2018,1526.887083,1379.005625,1340.59375,7919.757083,7684.19875,2119.1425
8/7/2018,1719.257708,1559.808125,1379.987083,8424.386667,8189.376667,2084.219583
8/8/2018,1811.509792,1593.926458,1447.578333,7289.196667,6993.09375,2123.856667
8/9/2018,1718.079167,1538.180417,1427.284167,1799.432083,1571.735,2054.639583
8/10/2018,1954.760208,1620.815,1522.350417,6739.80875,6501.925833,2296.8425
8/11/2018,1408.715417,1290.048958,1227.28125,3324.3125,3194.2725,1868.422083
8/12/2018,846.2347917,824.8685417,530.0520833,3107.889583,2981.966667,1106.532917
8/13/2018,1482.442083,1286.508333,1361.509167,3927.9975,3836.929167,1906.334583
8/14/2018,1507.35,1341.915,1326.815,3663.82,3549.313333,2059.2
8/15/2018,1347.986042,1221.507083,1153.667083,2269.195417,2198.000417,2121.15625
8/16/2018,1243.05875,1184.504583,1126.488333,1760.547917,1707.201667,2251.9425
8/17/2018,1413.761667,1356.835208,1289.464583,1580.611667,1491.843333,2339.790833
8/18/2018,1627.194167,1574.117917,1401.922083,1818.6625,1754.60875,2314.4375
8/19/2018,1146.942917,1136.228125,1065.10125,1736.3325,1675.8775,1832.763333
8/20/2018,1832.265417,1792.075625,1478.61875,1715.715,1579.768333,2642.840417
8/21/2018,1699.79625,1665.935625,1271.680417,1750.5325,1671.84125,2361.762917
8/22/2018,2024.047083,1966.196875,1482.309167,1478.142917,1426.621667,2697.073333
8/23/2018,2132.575,1962.037083,1546.366667,1332.361667,1290.980417,3138.707917
8/24/2018,2253.177708,1956.230625,1766.090417,1248.9775,1207.982083,2746.235
8/25/2018,1824.529167,1629.099167,1540.52875,1238.225417,1196.577083,2494.098333
8/26/2018,1603.917292,1402.4625,1334.1875,831.1183333,814.9708333,2011.44625
8/27/2018,2354.205833,1833.899167,2021.720417,901.9983333,885.5258333,2695.498333
8/28/2018,2742.32625,2023.691875,1756.380833,889.9229167,868.1183333,3235.589167
8/29/2018,2275.224792,1768.637708,1608.62625,922.9666667,901.2454167,2869.503333
8/30/2018,2032.246875,1734.625625,1336.233333,933.1079167,909.6270833,2652.737917
8/31/2018,1840.899583,1616.918333,1622.5075,921.0470833,895.9345833,2755.698333
9/1/2018,1808.446042,1524.08375,1449.75375,675.9033333,658.145,2322.8975
9/2/2018,1232.954375,1134.910417,1105.379167,490.0991667,478.7820833,1606.660833
9/3/2018,1616.261458,1517.678125,1601.9175,710.0041667,698.5491667,2423.615833
9/4/2018,1831.611458,1582.235417,1521.101667,591.5379167,584.9808333,2652.183333
9/5/2018,1764.668333,1779.52,,,,
